lat,lon,data_hora,satelite,estado,bioma,risco_fogo,precipitacao,temperatura,umidade,municipio,ano,mes,dia,trimestre
-7.99662650904067,-51.151472015259685,2023-09-26 01:50:01.620162016,AQUA_M-T,MT,Amazônia,0.47793113486729794,18.3507620113177,29.590431979930198,73.16024120394576,Municipio_19,2023,9,26,3
-9.335202473640166,-50.66674456971526,2023-11-14 04:26:16.957695768,AQUA_M-T,PA,Amazônia,0.14979743904932016,2.906796423795057,31.35177188190312,100.0,Municipio_40,2023,11,14,4
-12.588981880515071,-74.03278890010337,2023-12-04 07:35:13.771377136,NPP-375,AM,Cerrado,0.24588083518075637,3.9684720489235943,29.248934779646298,84.54330915374652,Municipio_9,2023,12,4,4
4.239615694113965,-50.70260639081729,2023-01-02 19:41:03.726372637,TERRA_M-T,AM,Cerrado,0.43388630305320236,2.606965734890382,27.954852502452148,78.40702998725173,Municipio_4,2023,1,2,1
-12.017077999465648,-50.34247858233715,2023-11-06 22:34:27.326732672,NOAA-20,MT,Amazônia,0.13930199374322066,2.4120266186025843,31.2713006149902,88.90955470698546,Municipio_79,2023,11,6,4
-15.17900977644386,-72.25885678315755,2023-09-08 07:28:27.650765076,TERRA_M-T,AC,Amazônia,0.38172228021344295,6.254793459206194,31.410155612916732,90.33164808405604,Municipio_76,2023,9,8,3
-19.667969913535497,-56.7446297242396,2023-08-07 01:23:14.419441944,AQUA_M-T,MT,Cerrado,0.3237598369287306,7.154923839838958,28.69629142118029,62.651715204831305,Municipio_70,2023,8,7,3
-3.7509017305558707,-50.094511001469186,2023-01-11 02:00:41.044104410,NPP-375,AC,Cerrado,0.26984293424680234,10.62859391625077,33.97344163172073,52.69283768512079,Municipio_15,2023,1,11,1
-0.9856089386179434,-55.68173083992269,2023-05-13 15:43:00.378037804,AQUA_M-T,AC,Cerrado,0.11060614531610591,2.7961351689917717,26.7739333393632,67.57688736452928,Municipio_5,2023,5,13,2
-14.318259318421212,-62.52889265145213,2023-02-24 07:32:29.594959496,NPP-375,MT,Cerrado,0.25238056634013234,6.933076170695111,30.361738334737904,83.61713096219614,Municipio_69,2023,2,24,1
0.5544971704105812,-52.92046533728761,2023-04-07 16:30:49.144914491,AQUA_M-T,PA,Amazônia,0.05302813851877816,11.109006120424262,30.226484349176683,69.18127978829438,Municipio_23,2023,4,7,2
-7.35914616445103,-49.50072698671214,2023-04-27 07:25:52.115211520,NOAA-20,PA,Amazônia,0.22840666085984856,20.922086558276263,26.364224391751574,84.44786368887293,Municipio_48,2023,4,27,2
-16.64961928873398,-71.85532077177703,2023-01-21 05:46:12.637263726,NOAA-20,PA,Amazônia,0.37003770435957967,1.7395298776467842,27.119469128347493,63.386078658969375,Municipio_75,2023,1,21,1
3.8482144250646826,-68.57978660478378,2023-01-09 18:33:31.161116111,AQUA_M-T,TO,Amazônia,0.3350216914442484,3.1535331330867242,31.69053587197584,81.40623227451076,Municipio_23,2023,1,9,1
1.7200273954455056,-62.87292732481562,2023-09-21 10:52:31.755175516,TERRA_M-T,MT,Amazônia,0.13520255702290995,4.231531415808767,22.264177824926676,89.67325326509592,Municipio_94,2023,9,21,3
-0.9446985421455736,-58.96021299752745,2023-07-03 11:23:03.618361836,TERRA_M-T,AM,Amazônia,0.1912940393693206,2.095037388515833,32.848152223490246,73.51736108981075,Municipio_18,2023,7,3,3
-8.08448859223649,-45.6600061931613,2023-11-17 07:34:30.567056704,NPP-375,PA,Amazônia,0.3843054758844777,18.41196438506396,29.474639528425232,70.12004665115202,Municipio_3,2023,11,17,4
-2.8891159732673124,-74.77225751478258,2023-08-07 05:45:20.792079208,TERRA_M-T,AC,Amazônia,0.08810353489031025,12.236633863378552,28.407493088623333,74.55697134316866,Municipio_6,2023,8,7,3
3.4620539553538663,-72.11248250286823,2023-05-21 06:19:02.754275426,TERRA_M-T,PA,Cerrado,0.38637677602765624,3.492027045442367,30.33515433716707,78.68038536785203,Municipio_80,2023,5,21,2
-8.771294931694685,-60.293956243311996,2023-11-11 17:01:38.289828980,NOAA-20,AM,Amazônia,0.1345863829355403,4.022247463454758,24.489243362222066,92.01984417526944,Municipio_97,2023,11,11,4
-4.114641078452253,-74.59667868049752,2023-05-22 12:01:22.088208820,TERRA_M-T,PA,Cerrado,0.01544737140142055,15.159523005248822,30.26676200641636,73.19414211129228,Municipio_38,2023,5,22,2
-7.3686906888035715,-70.23441924168132,2023-01-15 15:13:20.360036003,NOAA-20,MT,Amazônia,0.0835351336965303,12.589324718965676,27.007494475080957,67.99254842891956,Municipio_11,2023,1,15,1
-7.911358832001882,-62.28300744009005,2023-02-26 05:50:49.144914491,NOAA-20,AM,Cerrado,0.17934241827216818,15.138855439231184,31.767593384900415,69.04874730295977,Municipio_91,2023,2,26,1
-13.982682204187377,-73.10899042500715,2023-03-09 03:57:11.503150315,AQUA_M-T,MT,Amazônia,0.1038791854699086,9.287309099157708,26.968885452599093,76.27564098689447,Municipio_20,2023,3,9,1
-10.202235926402274,-47.6478687516794,2023-05-27 00:21:36.129612960,NOAA-20,RR,Amazônia,0.44820139866639847,9.242703524967812,26.216713872114834,73.24489116416667,Municipio_41,2023,5,27,2
-19.09952954271434,-60.95803618721307,2023-04-15 00:59:54.599459946,NPP-375,AM,Cerrado,0.22012321025013062,17.763685658727447,25.722654327955038,88.42745884360521,Municipio_15,2023,4,15,2
-3.725663321226147,-71.28358304113314,2023-03-16 22:02:54.977497749,NOAA-20,AM,Pantanal,0.21618008530559313,11.256768907708956,29.70888540877943,53.970337370234695,Municipio_50,2023,3,16,1
-13.5301897908869,-73.2707191320782,2023-07-14 00:45:13.231323132,NOAA-20,PA,Amazônia,0.30797125796878905,24.269655089163606,24.09294274439257,71.72549409935091,Municipio_40,2023,7,14,3
-8.130774848908718,-74.12880293372342,2023-07-04 10:06:00.756075606,TERRA_M-T,MT,Amazônia,0.28797756093625615,23.819085924975756,30.248586444519898,89.80793169204225,Municipio_53,2023,7,4,3
0.44760442081098617,-51.642684392001996,2023-09-29 22:26:40.720072008,NPP-375,MT,Amazônia,0.14663584757715617,6.965624711501191,33.3152803176663,67.3209702516424,Municipio_45,2023,9,29,3
-0.6515967794081945,-64.24166843156488,2023-12-16 15:46:01.836183616,AQUA_M-T,PA,Cerrado,0.37532886180116987,23.28183997029548,30.9071996897973,84.78560410485633,Municipio_31,2023,12,16,4
-16.44657190516356,-61.08510804550104,2023-03-27 21:01:42.610261026,NOAA-20,RO,Cerrado,0.3857334368313653,11.088360143312565,26.691758168249642,70.8331961652863,Municipio_40,2023,3,27,1
-10.332323573900553,-53.80411103090427,2023-06-09 02:53:14.959495948,NPP-375,PA,Amazônia,0.1052692773702054,9.858922653393806,29.621128299163487,89.11017533810593,Municipio_25,2023,6,9,2
-3.4441960417601756,-52.5928903393343,2023-07-23 18:54:06.804680468,TERRA_M-T,PA,Amazônia,0.12046383984880348,3.214073229477315,28.02239197218104,73.06707833973253,Municipio_18,2023,7,23,3
-19.370022629473258,-73.80203432203172,2023-06-13 07:21:41.530153014,TERRA_M-T,AC,Amazônia,0.14845657499880452,13.33066412749697,31.429370519948577,73.35334609098507,Municipio_92,2023,6,13,2
-6.432597921043788,-55.385101085169666,2023-01-03 08:47:22.844284428,AQUA_M-T,PA,Cerrado,0.05873513953047446,11.114055322629826,26.48151474633389,70.7187797581898,Municipio_40,2023,1,3,1
-3.453492194624861,-54.5037507135724,2023-09-01 18:12:38.235823580,AQUA_M-T,PA,Amazônia,0.17414001759048242,20.32630010428589,26.4558059096118,60.13245501682732,Municipio_30,2023,9,1,3
-13.880003174956853,-68.6714184224174,2023-10-16 03:14:07.884788476,AQUA_M-T,MT,Amazônia,0.3787987177057965,3.5324504385882634,29.485193325379203,75.22608481125462,Municipio_41,2023,10,16,4
-16.851120090516044,-46.07562612403326,2023-05-29 00:24:46.228622862,AQUA_M-T,PA,Cerrado,0.16681018246968066,11.406464494549178,30.306087712376208,80.85769856807632,Municipio_11,2023,5,29,2
-18.951219414209092,-64.80856368491747,2023-03-08 11:21:11.287128713,NOAA-20,MT,Cerrado,0.46380793648622776,19.51870427930902,32.16815929573981,66.29895358144043,Municipio_98,2023,3,8,1
-7.126812278483198,-73.24811327822539,2023-11-02 01:30:00.540054004,AQUA_M-T,MT,Amazônia,0.15449904840558795,8.115654187823045,24.113610026683826,69.33602988340162,Municipio_93,2023,11,2,4
-5.115374566998906,-73.39114828885653,2023-01-31 21:45:38.073807380,NPP-375,PA,Amazônia,0.13306185437433157,19.426849538282006,28.395796300451085,66.57242894318799,Municipio_40,2023,1,31,1
-5.366140890081196,-59.82050012528809,2023-02-21 06:09:06.534653465,TERRA_M-T,AM,Cerrado,0.16172256255550208,7.874938681642253,24.822560396035758,80.56525472289051,Municipio_92,2023,2,21,1
-1.025579203649233,-51.330684364431185,2023-07-26 22:54:45.688568856,TERRA_M-T,TO,Amazônia,0.22652316406118644,9.297806705547833,29.65770650272785,57.13267295528685,Municipio_76,2023,7,26,3
-8.397621013662404,-50.58048076280074,2023-04-09 00:50:24.302430243,TERRA_M-T,PA,Cerrado,0.26543727179079674,12.06367801029211,30.965500981029564,82.46507747773148,Municipio_55,2023,4,9,2
-12.261809592841807,-52.82625998590361,2023-01-19 06:35:27.812781278,NOAA-20,TO,Pantanal,0.12625330199475368,8.715846341845676,25.785033519979024,82.86773714867567,Municipio_26,2023,1,19,1
-4.289338584635324,-46.23640068178776,2023-04-29 23:12:37.155715572,TERRA_M-T,RO,Amazônia,0.3795970599250617,3.186016928128615,33.13773577949129,79.7965458798997,Municipio_84,2023,4,29,2
2.4903122343078756,-53.40715760942004,2023-09-14 22:29:07.614761476,AQUA_M-T,AP,Amazônia,0.29179100345625103,4.1320047796462624,27.820829756364173,81.60348454483751,Municipio_25,2023,9,14,3
3.6443679252115224,-68.16569127971606,2023-09-25 19:43:04.698469844,NOAA-20,MT,Cerrado,0.11389346271127301,7.41226256880465,24.86873123635187,63.139984190148986,Municipio_39,2023,9,25,3
-16.429642388178316,-52.28083213995374,2023-07-13 14:16:09.936993698,AQUA_M-T,AM,Cerrado,0.26902631528078647,6.0240991618537345,28.714481474763236,75.90451345895445,Municipio_9,2023,7,13,3
-12.766189744443844,-61.92481083196341,2023-12-28 23:56:49.900990096,NPP-375,RO,Amazônia,0.3869906881646093,14.772335423462113,26.15961787945949,73.4209784560204,Municipio_15,2023,12,28,4
3.681214434596466,-53.517195525301155,2023-01-17 04:47:27.164716471,TERRA_M-T,MT,Pantanal,0.12925197994936558,1.9803042185414936,29.558173361357873,74.00838688740274,Municipio_77,2023,1,17,1
-17.238147171715134,-64.95769404601913,2023-02-08 20:13:27.920792079,NOAA-20,MT,Amazônia,0.03658799863416765,5.311405319710687,33.038439742956434,75.3658415501858,Municipio_34,2023,2,8,1
-13.831314483315477,-74.70807119533431,2023-11-04 01:33:10.639063904,TERRA_M-T,RR,Cerrado,0.3670140545799478,6.207790654516652,29.84757865240344,67.10182022497192,Municipio_9,2023,11,4,4
-5.734756334029258,-63.01480574218307,2023-02-22 21:28:03.888388839,TERRA_M-T,MT,Cerrado,0.3327324915285832,0.5140985078323876,27.252196497756394,86.63516552822558,Municipio_11,2023,2,22,1
-10.668705209266498,-66.18970759924692,2023-02-24 06:40:04.320432043,AQUA_M-T,PA,Cerrado,0.2409659282778756,1.7130774118694825,24.119844502444813,70.95579727743375,Municipio_16,2023,2,24,1
2.9847993303604348,-56.11076297302628,2023-03-02 12:04:06.264626462,NPP-375,RO,Cerrado,0.2993044140772583,11.250060232753924,25.405536593039,68.99859562232966,Municipio_22,2023,3,2,1
3.9756043993241477,-56.01869070101422,2023-09-16 12:55:39.693969396,NOAA-20,AM,Amazônia,0.49120394654427596,25.520239811508297,23.62725621696437,78.70272808531215,Municipio_65,2023,9,16,3
-0.4510005710510221,-55.22610262130518,2023-05-02 00:08:12.529252924,AQUA_M-T,TO,Amazônia,0.28608302626448734,4.38195305772856,30.06634759347743,83.17517467919551,Municipio_54,2023,5,2,2
3.557523447530169,-46.64111265187846,2023-12-06 11:08:04.968496848,TERRA_M-T,PA,Cerrado,0.43085641416375187,13.772923941143409,31.47353883715314,67.51383864073217,Municipio_19,2023,12,6,4
-12.748861700939077,-64.0063006098006,2023-04-20 03:18:53.033303330,NPP-375,MT,Cerrado,0.4395686116427684,13.912299369751764,29.413480424353292,77.12250810914534,Municipio_26,2023,4,20,2
-19.22357809912111,-45.82903545660065,2023-10-08 11:45:40.234023400,NOAA-20,AM,Amazônia,0.2714397194324481,3.3283749219660126,26.340939825220342,61.2274152780646,Municipio_16,2023,10,8,4
-14.418614973265978,-64.71332011211832,2023-10-08 21:22:18.253825380,TERRA_M-T,MT,Amazônia,0.33697762674351683,2.3374085584224833,28.139787971393957,78.13139017239934,Municipio_68,2023,10,8,4
3.7857452590458074,-61.35280191352808,2023-04-12 11:50:25.382538253,AQUA_M-T,AC,Amazônia,0.3146818964782203,9.375899324903575,30.952282213003347,84.26822291775682,Municipio_56,2023,4,12,2
-12.421791101366786,-57.58745502659559,2023-03-02 02:27:28.244824482,TERRA_M-T,AM,Cerrado,0.08509072634139077,6.525651571633208,29.694004760563885,77.04939319124722,Municipio_75,2023,3,2,1
-14.591680559229324,-61.27120102231677,2023-06-07 22:55:46.174617462,NPP-375,AC,Cerrado,0.3616402449597513,3.9497283381342974,27.12798130989249,74.96405269236205,Municipio_63,2023,6,7,2
0.6327100605745599,-65.78637915383817,2023-10-31 01:26:50.441044104,TERRA_M-T,TO,Amazônia,0.34808241733182876,14.685126939621238,29.7431643376153,73.41341563575835,Municipio_45,2023,10,31,4
-5.700103042910181,-72.80474703695994,2023-05-26 14:44:58.109810980,TERRA_M-T,MT,Amazônia,0.26569581637696116,13.758609059905623,29.694005396152843,94.86196742628466,Municipio_45,2023,5,26,2
-12.255867146427414,-60.164926356122336,2023-12-04 11:04:54.869486948,NPP-375,MT,Amazônia,0.2466425356952694,11.476104766109804,28.804350278282065,66.17421023232086,Municipio_8,2023,12,4,4
-18.768158660430714,-48.3314323292808,2023-11-01 00:09:47.578757876,NOAA-20,RO,Amazônia,0.28197504181506045,1.7005711097389096,24.019743266516336,78.26828579549657,Municipio_87,2023,11,1,4
-5.429829122912759,-49.331921188379155,2023-03-23 14:48:25.490549055,NPP-375,MT,Pantanal,0.16485948119920196,4.153137541088546,25.233047433342307,82.84541633048329,Municipio_10,2023,3,23,1
-5.9939634054236866,-45.81222868773301,2023-12-18 15:49:11.935193516,AQUA_M-T,RO,Amazônia,0.1003535655859547,16.625964206999456,29.696608048764343,67.16357518173778,Municipio_77,2023,12,18,4
-2.5727215434810375,-52.64545039419643,2023-12-14 22:42:13.933393336,TERRA_M-T,AC,Amazônia,0.3924122075199951,11.526787467548047,28.631125965721676,86.10466201727118,Municipio_97,2023,12,14,4
-14.852950295541971,-51.77428524857026,2023-07-25 18:04:51.629162916,AQUA_M-T,PA,Amazônia,0.05544348837986156,4.114932284218016,28.856055672628912,65.8532968367006,Municipio_52,2023,7,25,3
-14.388985704083483,-68.715413318412,2023-02-10 10:40:00.000000000,NOAA-20,MA,Cerrado,0.498346537658713,7.803354967137409,29.191100004049975,61.478419130246024,Municipio_2,2023,2,10,1
-6.952888451813044,-45.258623446551134,2023-12-04 11:57:20.144014400,AQUA_M-T,PA,Pantanal,0.37310131445623196,5.039671810371048,33.5453611404066,75.50076833922716,Municipio_21,2023,12,4,4
-6.59759084139699,-74.20958003418247,2023-01-19 05:43:02.538253825,NOAA-20,PA,Amazônia,0.2428959284804186,11.942931575876202,28.46221893034842,69.65717927430354,Municipio_65,2023,1,19,1
-18.708566072133973,-65.77881842387865,2023-07-17 01:16:11.017101710,TERRA_M-T,MA,Cerrado,0.4686548488175349,14.024669307009761,29.755108558669427,60.49227541485516,Municipio_7,2023,7,17,3
-11.655585073255056,-50.707388476930085,2023-07-20 00:54:43.528352834,NOAA-20,PA,Cerrado,0.28147831008909957,0.6724820557697074,28.995133943960134,62.930539748470466,Municipio_90,2023,7,20,3
-6.943918498629891,-45.651915420030356,2023-01-11 17:44:15.985598559,TERRA_M-T,PA,Amazônia,0.15622690943295062,9.33352597338392,24.89940580418935,64.07444554558414,Municipio_89,2023,1,11,1
-17.79007582133104,-71.6408108853902,2023-07-31 07:45:18.631863184,AQUA_M-T,PA,Cerrado,0.44410714217438524,11.071483277947799,25.48374841601152,80.20208098156277,Municipio_0,2023,7,31,3
2.8447110968314817,-64.08524877606838,2023-04-27 03:56:11.017101710,NPP-375,AM,Amazônia,0.27019503609215023,11.688925891219885,31.750728686022395,63.0298242638216,Municipio_1,2023,4,27,2
-1.0672448216390293,-67.88768137331357,2023-04-13 03:34:00.324032403,NOAA-20,PA,Cerrado,0.10554679203165596,9.475254967580401,24.639337887124135,78.9258452517928,Municipio_13,2023,4,13,2
-3.1467426115984267,-70.88796172378656,2023-04-11 03:30:50.225022502,TERRA_M-T,MT,Amazônia,0.2918380009102906,6.785779311559849,25.987788986893463,78.09512463254217,Municipio_98,2023,4,11,2
-5.256774098088355,-63.736466398283625,2023-11-02 15:28:44.932493248,TERRA_M-T,AP,Amazônia,0.3040787915902837,5.031598421681572,25.75819287030159,70.61758853258402,Municipio_11,2023,11,2,4
-2.2652794543903454,-58.84572070011882,2023-06-19 19:45:05.670567056,TERRA_M-T,PA,Cerrado,0.14580417320840378,6.930290308606506,30.990652042631073,73.1830752736229,Municipio_44,2023,6,19,2
-16.543111808054785,-66.92846834758544,2023-12-20 23:44:09.504950492,AQUA_M-T,RR,Pantanal,0.23545084727569368,9.933705993662791,33.35813368444683,74.75777833335889,Municipio_0,2023,12,20,4
-10.940152522084173,-48.302068323297064,2023-01-31 11:16:34.779477947,NPP-375,PA,Amazônia,0.21600765341255052,2.697738327702472,32.914981722235694,78.58046433093673,Municipio_31,2023,1,31,1
3.270191808619046,-53.46510671577326,2023-11-22 16:52:51.197119712,NOAA-20,PA,Amazônia,0.023037717289669492,7.251185342866355,28.19264963836361,75.43001080421308,Municipio_27,2023,11,22,4
2.0162644366144455,-69.94194926287342,2023-10-15 22:52:01.512151212,NOAA-20,AM,Cerrado,0.4578659259638382,2.6233503624289707,24.657285996240194,69.70492693239439,Municipio_51,2023,10,15,4
-0.907693266241985,-55.21209518823555,2023-06-08 19:01:27.488748874,NPP-375,MT,Amazônia,0.4064380947293989,14.538505246616996,29.617699580566942,74.27087812797235,Municipio_55,2023,6,8,2
-10.093068437707485,-54.197225937012114,2023-09-25 05:44:20.306030600,NPP-375,AC,Cerrado,0.7103377372885532,7.16466108920082,24.899029067471155,77.47135913164658,Municipio_43,2023,9,25,3
-6.145756959724999,-71.31782041367073,2023-11-12 09:37:38.505850584,TERRA_M-T,PA,Amazônia,0.1915573384474849,5.256766648784393,28.712931833240372,77.17697128954198,Municipio_29,2023,11,12,4
-19.127211183594405,-54.366808933635554,2023-05-14 08:19:00.594059406,TERRA_M-T,AC,Amazônia,0.6723007078082113,14.507411519087619,27.53850367945433,81.29606183856272,Municipio_10,2023,5,14,2
-12.141100473091832,-45.55752834499008,2023-01-04 17:06:58.001800180,NOAA-20,RO,Amazônia,0.49961736103143906,11.504868871821653,31.4094442501529,70.09488051216793,Municipio_93,2023,1,4,1
0.8152943331532789,-60.80354910245685,2023-06-12 01:39:22.196219622,TERRA_M-T,PA,Amazônia,0.17790779483903021,6.970077827779303,23.500263036209233,81.141976219867,Municipio_35,2023,6,12,2
0.3430835930556846,-48.051608773686155,2023-06-05 08:53:51.683168316,NPP-375,AM,Amazônia,0.17172747041133019,12.911803142673666,30.586588152595187,76.59631542897277,Municipio_50,2023,6,5,2
-7.222159037762486,-49.74974372185534,2023-06-19 15:22:59.297929792,NPP-375,MT,Pantanal,0.20517767410872126,3.4357602726144734,21.267665662170103,40.79730290992765,Municipio_17,2023,6,19,2
0.562014090859023,-66.8646664286639,2023-03-03 06:24:57.029702970,AQUA_M-T,RO,Amazônia,0.2727544746331732,1.5020753084136778,27.202588264662232,59.27064001742511,Municipio_51,2023,3,3,1
-8.861459031452728,-52.13043714918072,2023-04-12 03:06:12.637263726,TERRA_M-T,AM,Cerrado,0.3531688888455737,16.658799545212116,26.89875683209306,70.73533233125423,Municipio_12,2023,4,12,2
-12.638356011452057,-71.80834783757768,2023-02-03 08:17:51.467146714,TERRA_M-T,AM,Amazônia,0.06607932227542301,5.357886521856119,28.34284479982355,63.41361531104207,Municipio_51,2023,2,3,1
-15.508719551116453,-66.08734040438277,2023-09-07 23:36:40.180018000,TERRA_M-T,AM,Amazônia,0.3059460284626002,12.300096447350015,26.9192443559931,80.45391099619901,Municipio_92,2023,9,7,3
-1.4341002579577378,-54.831854770974225,2023-08-21 12:14:28.406840684,AQUA_M-T,RO,Amazônia,0.2121597902873071,16.46463305551083,25.3364051808655,79.43410839603324,Municipio_96,2023,8,21,3
-14.624880793249286,-61.00159131593623,2023-12-20 03:38:28.190819080,NPP-375,PA,Cerrado,0.5106121538655016,1.770249006263118,30.096563012178912,68.40782274579922,Municipio_75,2023,12,20,4
-4.6960335264192725,-52.473666704565304,2023-11-27 20:56:40.180018000,NPP-375,AM,Amazônia,0.27238154583962565,21.808192591021726,24.673480507862134,79.3845918540575,Municipio_73,2023,11,27,4
-7.16205333145575,-52.27248501842828,2023-08-09 05:48:30.891089108,NOAA-20,MT,Cerrado,0.5469877477031255,8.779222951884822,28.08444148120441,75.44728593486194,Municipio_56,2023,8,9,3
-5.776112917953732,-49.83356758484637,2023-06-29 17:23:40.342034202,TERRA_M-T,AP,Amazônia,0.1828125206138025,25.171635689116325,29.299570196842122,88.0767545269323,Municipio_72,2023,6,29,2
-3.458318509270274,-46.8232759148638,2023-05-12 00:24:03.024302430,NPP-375,RR,Cerrado,0.42136531799608307,5.331819140763296,26.662338878722768,67.28891194657318,Municipio_51,2023,5,12,2
2.25537506590436,-64.89219375107885,2023-04-08 08:14:24.086408640,AQUA_M-T,MA,Amazônia,0.2011324671602547,2.9925168849198713,25.714793757014085,78.49441621438858,Municipio_77,2023,4,8,2
-14.683890590722598,-48.29056631359046,2023-03-21 09:30:43.744374437,TERRA_M-T,AM,Amazônia,0.16115263779292652,4.751560970311768,30.94358158929786,78.81429222814819,Municipio_60,2023,3,21,1
0.393634515653023,-54.511152193738056,2023-07-01 22:41:22.088208820,TERRA_M-T,PA,Amazônia,0.14972709157466063,8.113939045300329,28.876439734046073,88.72319116642377,Municipio_0,2023,7,1,3
-19.283689310558636,-46.99494369892695,2023-05-25 05:32:57.677767776,NPP-375,RO,Amazônia,0.1356307964186081,8.704936075055299,27.118246508988996,80.28097113353797,Municipio_33,2023,5,25,2
-5.234054150134057,-61.436933827070575,2023-04-17 15:54:14.365436544,NOAA-20,AM,Amazônia,0.35880565097844674,2.53316521414394,27.958089855657047,55.87783282341836,Municipio_86,2023,4,17,2
-7.9803457955068176,-62.18154875618017,2023-11-17 10:11:46.390639064,NOAA-20,MT,Amazônia,0.4188822650780982,12.458512044944426,27.067720193678227,72.22749083496083,Municipio_18,2023,11,17,4
3.6444124311586776,-54.005139267527376,2023-09-17 22:07:40.126012600,AQUA_M-T,RO,Pantanal,0.25822320712699265,8.888524923233579,25.835694192349628,75.33797755116092,Municipio_46,2023,9,17,3
-14.337605620051551,-67.72743558338368,2023-01-07 07:08:52.493249324,AQUA_M-T,PA,Amazônia,0.11986688248460127,7.678088013862576,27.764340018020107,67.91117998843998,Municipio_66,2023,1,7,1
4.090499427231322,-45.475051215503555,2023-01-10 00:40:28.082808280,NPP-375,MT,Amazônia,0.09936988846854902,14.84497477918794,28.573509956060008,87.65994601224963,Municipio_6,2023,1,10,1
-0.4401047838885219,-71.63404306588308,2023-12-18 03:35:18.091809180,NOAA-20,AC,Cerrado,0.18482196956776817,9.35361337437331,33.8457709066387,97.79698915813881,Municipio_62,2023,12,18,4
-13.69397449566596,-71.39991751149336,2023-03-09 12:41:24.248424842,NOAA-20,PA,Amazônia,0.3476393177383634,3.8518803186686847,34.258091775438714,64.53329152873613,Municipio_63,2023,3,9,1
-5.664959352557405,-52.70053519034186,2023-11-13 16:12:23.114311428,NPP-375,MT,Pantanal,0.46072379550696396,10.541964266063662,32.79096150389041,95.05240234146905,Municipio_78,2023,11,13,4
-7.041901924004414,-50.0536400597161,2023-09-18 12:06:24.518451844,NOAA-20,PA,Amazônia,0.27857457818426046,17.427459942823052,26.217835958469962,62.61156690890818,Municipio_74,2023,9,18,3
0.7737292763767094,-61.061187873943666,2023-05-17 20:11:26.948694868,AQUA_M-T,AM,Amazônia,0.18336564063864258,16.31081667137903,30.055861643472717,81.15258025458279,Municipio_8,2023,5,17,2
-0.6933110790623545,-65.57497761624109,2023-09-02 15:10:44.824482448,AQUA_M-T,PA,Amazônia,0.42573958825303104,13.639175295901335,29.265556644888605,76.15512316028502,Municipio_36,2023,9,2,3
-4.730498223105794,-62.17648400272543,2023-03-25 08:44:38.667866786,NPP-375,AM,Amazônia,0.5387427133562435,20.58049020274357,33.34183249408503,69.22096490119264,Municipio_17,2023,3,25,1
-10.419615851318708,-63.8259915652298,2023-06-07 22:03:20.900090008,AQUA_M-T,RR,Amazônia,0.2700813891948648,20.881710698995356,30.256362905443066,85.70761750767836,Municipio_39,2023,6,7,2
-12.277056928905848,-52.2036388788363,2023-08-05 19:40:55.085508548,NPP-375,MT,Amazônia,0.18809732904127882,10.521705606475667,22.46319628619866,79.01892923309757,Municipio_31,2023,8,5,3
-3.1641891668770654,-51.42598604436077,2023-02-22 09:14:10.045004500,NOAA-20,RO,Amazônia,0.2043876946516615,12.591623240212058,27.62225756654757,69.850896613385,Municipio_30,2023,2,22,1
-12.34401886928999,-53.923557583386696,2023-10-07 20:54:30.567056704,NOAA-20,PA,Amazônia,0.2528452644264708,4.58548920702807,26.326912068788314,55.97835278896744,Municipio_72,2023,10,7,4
-4.121075278401625,-54.82465892107782,2023-11-07 11:40:46.444644464,AQUA_M-T,RO,Amazônia,0.7197205321923862,6.834698970401423,25.072582233069742,76.41869789729606,Municipio_84,2023,11,7,4
-19.11721612649402,-62.47631786718775,2023-03-11 06:37:37.425742574,NOAA-20,PA,Cerrado,0.44248357828615387,12.5550425436954,32.794606695600486,79.35371249525971,Municipio_32,2023,3,11,1
-7.759388448743881,-61.293163350527166,2023-05-11 20:01:56.651665166,TERRA_M-T,AM,Amazônia,0.4140546737251994,3.3642325948605603,30.88509261520925,90.06931325779979,Municipio_85,2023,5,11,2
-12.819025208647957,-59.029568161361134,2023-02-08 21:58:18.469846984,AQUA_M-T,AP,Amazônia,0.18436800685432722,4.87613437478894,28.145942680121845,66.78861622445575,Municipio_18,2023,2,8,1
-1.4201700317099153,-56.55197466248558,2023-03-23 04:19:22.196219622,AQUA_M-T,MT,Cerrado,0.5713548700677208,5.811594118152538,27.731852501986527,69.65641778236657,Municipio_26,2023,3,23,1
-11.029237896912438,-64.07393332051451,2023-01-27 17:17:11.503150315,TERRA_M-T,PA,Cerrado,0.16049309527776623,26.189301424420343,27.28849538105654,75.81254086851511,Municipio_72,2023,1,27,1
-15.650907352416533,-72.49009769846451,2023-08-01 00:21:18.847884788,NOAA-20,AM,Cerrado,0.18393374608576354,33.156399406952104,30.10184439933612,71.75648715883119,Municipio_43,2023,8,1,3
-16.2654590943392,-47.850693546549564,2023-08-07 09:15:01.890189016,NOAA-20,MA,Amazônia,0.1598533110059613,14.294615285250067,21.778467572881848,75.08974637728801,Municipio_26,2023,8,7,3
2.2379827760940785,-58.864865305520766,2023-05-11 02:33:31.161116112,NOAA-20,MT,Cerrado,0.487454473110522,6.805697582572766,25.539975091356606,72.04555924540514,Municipio_60,2023,5,11,2
